"symbol","date","open","high","low","close","volume","adjusted","stockpricemove"
"TSLA",2010-08-30,1.31333303451538,1.34599995613098,1.30733299255371,1.32466697692871,10992000,1.32466697692871,0.862990735439187
"TSLA",2010-08-31,1.31066703796387,1.31933295726776,1.28866696357727,1.29866695404053,3016500,1.29866695404053,-0.915570741901168
"TSLA",2010-09-01,1.30799996852875,1.37933301925659,1.30666697025299,1.36333298683167,7423500,1.36333298683167,4.2303531830476
"TSLA",2010-09-02,1.35800004005432,1.41600000858307,1.35399997234344,1.40400004386902,7306500,1.40400004386902,3.3873344961652
"TSLA",2010-09-03,1.39133298397064,1.41999995708466,1.3773330450058,1.40333294868469,6519000,1.40333294868469,0.86247971206751
"TSLA",2010-09-07,1.37399995326996,1.39999997615814,1.36666703224182,1.36933302879333,3651000,1.36933302879333,-0.339659726007763
"TSLA",2010-09-08,1.3773330450058,1.39666700363159,1.37333297729492,1.39333295822144,4326000,1.39333295822144,1.1616589955242
"TSLA",2010-09-09,1.39999997615814,1.40333294868469,1.37933301925659,1.38066697120667,5643000,1.38066697120667,-1.38092894862258
"TSLA",2010-09-10,1.38333296775818,1.39533305168152,1.31733298301697,1.34466695785522,5799000,1.34466695785522,-2.79513398467008
"TSLA",2010-09-13,1.39266705513,1.39333295822144,1.36666703224182,1.38133299350739,5412000,1.38133299350739,-0.813838568297402
"TSLA",2010-09-14,1.36933302879333,1.44000005722046,1.36866700649261,1.40799999237061,9820500,1.40799999237061,2.82378083082857
"TSLA",2010-09-15,1.39866697788239,1.46666705608368,1.3860000371933,1.46533298492432,10269000,1.46533298492432,4.76639601106942
"TSLA",2010-09-16,1.47666704654694,1.5440000295639,1.38933300971985,1.39600002765656,40267500,1.39600002765656,-5.46277639763236
"TSLA",2010-09-17,1.4013329744339,1.42133295536041,1.32000005245209,1.3486670255661,17977500,1.3486670255661,-3.75827514435486
"TSLA",2010-09-20,1.37800002098083,1.4233330488205,1.34399998188019,1.40400004386902,14212500,1.40400004386902,1.88679408507391
"TSLA",2010-09-21,1.39266705513,1.43666696548462,1.37800002098083,1.38466703891754,11940000,1.38466703891754,-0.574438533818593
"TSLA",2010-09-22,1.39133298397064,1.39666700363159,1.32000005245209,1.32466697692871,14443500,1.32466697692871,-4.7915206359643
"TSLA",2010-09-23,1.32599997520447,1.34266698360443,1.29999995231628,1.30400002002716,10021500,1.30400002002716,-1.65912183926812
"TSLA",2010-09-24,1.33000004291534,1.34599995613098,1.30999994277954,1.3400000333786,8683500,1.3400000333786,0.751878957938751
"TSLA",2010-09-27,1.36000001430511,1.38733303546906,1.33666694164276,1.36866700649261,6279000,1.36866700649261,0.63727883061298
"TSLA",2010-09-28,1.40266704559326,1.43266701698303,1.38399994373322,1.42666697502136,18217500,1.42666697502136,1.71102112247527
"TSLA",2010-09-29,1.41266703605652,1.46866703033447,1.40866696834564,1.46533298492432,29539500,1.46533298492432,3.72812188035587
"TSLA",2010-09-30,1.46666705608368,1.47666704654694,1.34599995613098,1.36066699028015,32937000,1.36066699028015,-7.22727529495147
"TSLA",2010-10-01,1.37933301925659,1.38333296775818,1.35399997234344,1.37333297729492,8965500,1.37333297729492,-0.434995891340564
"TSLA",2010-10-04,1.36199998855591,1.41133296489716,1.35333299636841,1.39933300018311,9654000,1.39933300018311,2.7410434611516
"TSLA",2010-10-05,1.4099999666214,1.4186669588089,1.40066695213318,1.40799999237061,4980000,1.40799999237061,-0.141842148804141
"TSLA",2010-10-06,1.40400004386902,1.41733300685883,1.35466694831848,1.3639999628067,4701000,1.3639999628067,-2.84900853365276
"TSLA",2010-10-07,1.37133300304413,1.37600004673004,1.35599994659424,1.36199998855591,2115000,1.36199998855591,-0.680579732822188
"TSLA",2010-10-08,1.36199998855591,1.3860000371933,1.35933303833008,1.36199998855591,4017000,1.36199998855591,0
"TSLA",2010-10-11,1.36266696453094,1.37999999523163,1.33800005912781,1.34933304786682,2568000,1.34933304786682,-0.978516175352744
"TSLA",2010-10-12,1.34666705131531,1.35199999809265,1.33533298969269,1.34933304786682,3660000,1.34933304786682,0.197969984407783
"TSLA",2010-10-13,1.37600004673004,1.38999998569489,1.35733294487,1.36933302879333,4773000,1.36933302879333,-0.484521635922193
"TSLA",2010-10-14,1.39999997615814,1.40199995040894,1.36000001430511,1.38333296775818,4422000,1.38333296775818,-1.19050062027149
"TSLA",2010-10-15,1.39266705513,1.39333295822144,1.35000002384186,1.36933302879333,4270500,1.36933302879333,-1.67549208913337
"TSLA",2010-10-18,1.36800003051758,1.37600004673004,1.34800004959106,1.3486670255661,2442000,1.3486670255661,-1.41323132457552
"TSLA",2010-10-19,1.34666705131531,1.36066699028015,1.33333301544189,1.33666694164276,3678000,1.33666694164276,-0.742582189322828
"TSLA",2010-10-20,1.34399998188019,1.37933301925659,1.33599996566772,1.37666702270508,4687500,1.37666702270508,2.43058342747822
"TSLA",2010-10-21,1.37399995326996,1.39666700363159,1.36333298683167,1.38333296775818,6256500,1.38333296775818,0.679258719478755
"TSLA",2010-10-22,1.37866699695587,1.39533305168152,1.37000000476837,1.38133299350739,2416500,1.38133299350739,0.193374945320389
"TSLA",2010-10-25,1.39600002765656,1.39866697788239,1.38199996948242,1.38999998569489,1777500,1.38999998569489,-0.42980242426944
"TSLA",2010-10-26,1.38666701316833,1.45799994468689,1.36733305454254,1.42400002479553,9913500,1.42400002479553,2.69228381959535
"TSLA",2010-10-27,1.41666698455811,1.42533302307129,1.37666702270508,1.39999997615814,5347500,1.39999997615814,-1.17649444658741
"TSLA",2010-10-28,1.42599999904633,1.43333303928375,1.39733302593231,1.41266703605652,3363000,1.41266703605652,-0.934990392617384
"TSLA",2010-10-29,1.40933299064636,1.45666694641113,1.40333294868469,1.4559999704361,4209000,1.4559999704361,3.31128130111614
"TSLA",2010-11-01,1.4626669883728,1.51666700839996,1.42066705226898,1.42733299732208,6837000,1.42733299732208,-2.41572356056445
"TSLA",2010-11-02,1.4453330039978,1.45866703987122,1.40333294868469,1.41666698455811,4837500,1.41666698455811,-1.98335050541341
"TSLA",2010-11-03,1.4186669588089,1.5,1.41066694259644,1.45133304595947,5589000,1.45133304595947,2.30259025543246
"TSLA",2010-11-04,1.50666701793671,1.6886670589447,1.47666704654694,1.6599999666214,28110000,1.6599999666214,10.1769632479692
"TSLA",2010-11-05,1.65799999237061,1.66466701030731,1.5813330411911,1.62933301925659,15165000,1.62933301925659,-1.72900924281825
"TSLA",2010-11-08,1.63333296775818,1.66666698455811,1.60199999809265,1.66533303260803,7642500,1.66533303260803,1.95918808237704
"TSLA",2010-11-09,1.66666698455811,1.7126669883728,1.60333299636841,1.64199995994568,14346000,1.64199995994568,-1.48002119445397
"TSLA",2010-11-10,1.63199996948242,1.99800002574921,1.60333299636841,1.95733296871185,45907500,1.95733296871185,19.9346204235903
"TSLA",2010-11-11,1.90666699409485,1.94000005722046,1.82200002670288,1.86933302879333,29179500,1.86933302879333,-1.95807476696985
"TSLA",2010-11-12,1.88333296775818,2.03333306312561,1.87133300304413,1.98933303356171,40936500,1.98933303356171,5.62832317058118
"TSLA",2010-11-15,2.01466703414917,2.19600009918213,2.01466703414917,2.05333304405212,39343500,2.05333304405212,1.91922581982801
"TSLA",2010-11-16,2.06666707992554,2.09333300590515,1.8946670293808,1.97800004482269,20214000,1.97800004482269,-4.29033955028881
"TSLA",2010-11-17,2.0133330821991,2.04999995231628,1.90733301639557,1.96599996089935,11250000,1.96599996089935,-2.35098313926493
"TSLA",2010-11-18,2.04466700553894,2.04933309555054,1.92799997329712,1.99266695976257,14341500,1.99266695976257,-2.54320364320942
"TSLA",2010-11-19,2.01066708564758,2.09133291244507,1.98000001907349,2.06599998474121,17257500,2.06599998474121,2.75196721966564
"TSLA",2010-11-22,2.10466694831848,2.23000001907349,2.09999990463257,2.22666692733765,22945500,2.22666692733765,5.79664060941503
"TSLA",2010-11-23,2.2193329334259,2.37866711616516,2.14599990844727,2.3046669960022,23667000,2.3046669960022,3.84503204954323
"TSLA",2010-11-24,2.35133290290833,2.39800000190735,2.28866696357727,2.36466693878174,21375000,2.36466693878174,0.567084135849944
"TSLA",2010-11-26,2.37333297729492,2.40000009536743,2.31666707992554,2.35466694831848,5259000,2.35466694831848,-0.786490102948622
"TSLA",2010-11-29,2.36066699028015,2.39666700363159,2.22199988365173,2.28866696357727,17184000,2.28866696357727,-3.04998659274412
"TSLA",2010-11-30,2.24933290481567,2.35533308982849,2.22733306884766,2.35533308982849,33339000,2.35533308982849,4.71251653260742
"TSLA",2010-12-01,2.39133310317993,2.42799997329712,2.23000001907349,2.28999996185303,19488000,2.28999996185303,-4.23751677222024
"TSLA",2010-12-02,2.26733303070068,2.28666710853577,2.07999992370605,2.15666699409485,30105000,2.15666699409485,-4.88089024009126
"TSLA",2010-12-03,2.1340000629425,2.15000009536743,2.05800008773804,2.09933304786682,17401500,2.09933304786682,-1.62450862479743
"TSLA",2010-12-06,2.08999991416931,2.09666705131531,1.97066700458527,2.02066707611084,19116000,2.02066707611084,-3.31736080888925
"TSLA",2010-12-07,2.0326669216156,2.16000008583069,2.00333309173584,2.10400009155273,19669500,2.10400009155273,3.50933884831642
"TSLA",2010-12-08,2.16533303260803,2.16599988937378,2.10133290290833,2.15799999237061,9900000,2.15799999237061,-0.338656461938997
"TSLA",2010-12-09,2.16733288764954,2.18133306503296,2.10999989509583,2.13666701316833,6090000,2.13666701316833,-1.41491298618452
"TSLA",2010-12-10,2.13666701316833,2.19466710090637,2.07533311843872,2.10133290290833,6441000,2.10133290290833,-1.65370224008911
"TSLA",2010-12-13,2.10933303833008,2.11800003051758,2.02666711807251,2.03666710853577,6156000,2.03666710853577,-3.44497186901504
"TSLA",2010-12-14,2.01933288574219,2.02600002288818,1.85066699981689,1.90199995040894,26485500,1.90199995040894,-5.810480092792
"TSLA",2010-12-15,1.91133296489716,1.99800002574921,1.90199995040894,1.97333300113678,11143500,1.97333300113678,3.2438113807638
"TSLA",2010-12-16,2,2.06066703796387,1.97666704654694,2.05399990081787,11851500,2.05399990081787,2.69999504089355
"TSLA",2010-12-17,2.08933305740356,2.10266709327698,2.04733300209045,2.09066700935364,12195000,2.09066700935364,0.0638458260805464
"TSLA",2010-12-20,2.10933303833008,2.14599990844727,2.08400011062622,2.11333298683167,7851000,2.11333298683167,0.189630960540665
"TSLA",2010-12-21,2.11999988555908,2.17933297157288,2.11400008201599,2.15066695213318,11665500,2.15066695213318,1.44655982214873
"TSLA",2010-12-22,2.15000009536743,2.19066691398621,2.11333298683167,2.17533302307129,12499500,2.17533302307129,1.17827565489145
"TSLA",2010-12-23,2.08400011062622,2.16533303260803,1.99466705322266,2.00600004196167,23289000,2.00600004196167,-3.74280539942546
"TSLA",2010-12-27,1.86800003051758,1.90533304214478,1.67066705226898,1.70333302021027,139528500,1.70333302021027,-8.81515030070351
"TSLA",2010-12-28,1.72333300113678,1.78333294391632,1.66666698455811,1.76066696643829,60844500,1.76066696643829,2.16638138287184
"TSLA",2010-12-29,1.80200004577637,1.86733305454254,1.76666700839996,1.8486670255661,49788000,1.8486670255661,2.58973244196717
"TSLA",2010-12-30,1.84666705131531,1.86000001430511,1.7586669921875,1.76666700839996,30616500,1.76666700839996,-4.33213138547977
"TSLA",2010-12-31,1.77133297920227,1.81666696071625,1.76666700839996,1.77533304691315,21268500,1.77533304691315,0.225822460138348
"TSLA",2011-01-03,1.78933298587799,1.79999995231628,1.72666704654694,1.77466702461243,19245000,1.77466702461243,-0.819632867739688
"TSLA",2011-01-04,1.77733302116394,1.79666697978973,1.73466694355011,1.77799999713898,17811000,1.77799999713898,0.0375267868820572
"TSLA",2011-01-05,1.76533305644989,1.79333305358887,1.74600005149841,1.78866696357727,21700500,1.78866696357727,1.32178497661541
"TSLA",2011-01-06,1.78866696357727,1.86666703224182,1.7873330116272,1.85866701602936,30918000,1.85866701602936,3.91353191384995
"TSLA",2011-01-07,1.86666703224182,1.90533304214478,1.86000001430511,1.88266694545746,33718500,1.88266694545746,0.857138040115366
"TSLA",2011-01-10,1.87800002098083,1.91199994087219,1.87000000476837,1.89666700363159,20140500,1.89666700363159,0.993982025676843
"TSLA",2011-01-11,1.90600001811981,1.91400003433228,1.79466700553894,1.79733300209045,25653000,1.79733300209045,-5.70131243422302
"TSLA",2011-01-12,1.80066704750061,1.8266669511795,1.76800000667572,1.79733300209045,14466000,1.79733300209045,-0.185156129490126
"TSLA",2011-01-13,1.79733300209045,1.79799997806549,1.74399995803833,1.74800002574921,10854000,1.74800002574921,-2.74478776519816
"TSLA",2011-01-14,1.74333298206329,1.77199995517731,1.70733296871185,1.71666705608368,17880000,1.71666705608368,-1.52959453265516
"TSLA",2011-01-18,1.69866704940796,1.70933294296265,1.64999997615814,1.70933294296265,24325500,1.70933294296265,0.627897830737631
"TSLA",2011-01-19,1.68466699123383,1.69799995422363,1.58333301544189,1.60199999809265,35572500,1.60199999809265,-4.90702278677819
"TSLA",2011-01-20,1.60199999809265,1.62999999523163,1.4913330078125,1.50800001621246,34198500,1.50800001621246,-5.86766429413888
"TSLA",2011-01-21,1.54133296012878,1.57266700267792,1.51400005817413,1.53600001335144,18255000,1.53600001335144,-0.345995765697385
"TSLA",2011-01-24,1.56866705417633,1.65400004386902,1.54866695404053,1.63266694545746,24676500,1.63266694545746,4.07989006403483
"TSLA",2011-01-25,1.64333295822144,1.65933299064636,1.60133302211761,1.64533305168152,19072500,1.64533305168152,0.121709568963291
"TSLA",2011-01-26,1.64733302593231,1.65866696834564,1.60666704177856,1.64999997615814,16198500,1.64999997615814,0.161895025708036
"TSLA",2011-01-27,1.64933300018311,1.67200005054474,1.63533294200897,1.66133296489716,13435500,1.66133296489716,0.727564701168174
"TSLA",2011-01-28,1.65866696834564,1.65866696834564,1.58333301544189,1.60066699981689,15726000,1.60066699981689,-3.49678203253766
"TSLA",2011-01-31,1.60333299636841,1.60800004005432,1.56666696071625,1.60666704177856,12454500,1.60666704177856,0.207944663878804
"TSLA",2011-02-01,1.62066698074341,1.64866697788239,1.56933295726776,1.59399998188019,10617000,1.59399998188019,-1.64543358876775
"TSLA",2011-02-02,1.61066699028015,1.61199998855591,1.57799994945526,1.59599995613098,8542500,1.59599995613098,-0.910618659082273
"TSLA",2011-02-03,1.58800005912781,1.59333300590515,1.54333305358887,1.57533299922943,7680000,1.57533299922943,-0.797673767426288
"TSLA",2011-02-04,1.56266701221466,1.57799994945526,1.54799997806549,1.56400001049042,8160000,1.56400001049042,0.0853027718213408
"TSLA",2011-02-07,1.55066704750061,1.55066704750061,1.52533304691315,1.53799998760223,13426500,1.53799998760223,-0.816878124726609
"TSLA",2011-02-08,1.58533298969269,1.68333303928375,1.53333294391632,1.63266694545746,52573500,1.63266694545746,2.98574217987768
"TSLA",2011-02-09,1.60866701602936,1.61199998855591,1.51933300495148,1.54733300209045,39534000,1.54733300209045,-3.81272279022003
"TSLA",2011-02-10,1.55066704750061,1.57599997520447,1.52066695690155,1.54799997806549,12541500,1.54799997806549,-0.171994977220832
"TSLA",2011-02-11,1.54999995231628,1.58333301544189,1.52933299541473,1.54999995231628,9517500,1.54999995231628,0
"TSLA",2011-02-14,1.57599997520447,1.60933303833008,1.53666698932648,1.53866696357727,19246500,1.53866696357727,-2.36884595270084
"TSLA",2011-02-15,1.53400003910065,1.54466700553894,1.50399994850159,1.52266705036163,14305500,1.52266705036163,-0.738786730778571
"TSLA",2011-02-16,1.53999996185303,1.66466701030731,1.53799998760223,1.64866697788239,61726500,1.64866697788239,7.05629991695602
"TSLA",2011-02-17,1.64199995994568,1.69933295249939,1.57000005245209,1.57333302497864,39276000,1.57333302497864,-4.18190844348819
"TSLA",2011-02-18,1.55533301830292,1.56599998474121,1.53066694736481,1.54533302783966,35560500,1.54533302783966,-0.642948509777552
"TSLA",2011-02-22,1.52533304691315,1.53333294391632,1.45200002193451,1.45799994468689,30969000,1.45799994468689,-4.41432134198632
"TSLA",2011-02-23,1.47866702079773,1.5,1.40733301639557,1.45533299446106,24084000,1.45533299446106,-1.57804468541412
"TSLA",2011-02-24,1.45200002193451,1.50533294677734,1.43333303928375,1.50199997425079,15829500,1.50199997425079,3.44352283477716
"TSLA",2011-02-25,1.52066695690155,1.5900000333786,1.51266694068909,1.57400000095367,20194500,1.57400000095367,3.5072139767404
"TSLA",2011-02-28,1.58266699314117,1.60666704177856,1.56666696071625,1.59266698360443,15768000,1.59266698360443,0.631844254451122
"TSLA",2011-03-01,1.60333299636841,1.62133300304413,1.58000004291534,1.59599995613098,16596000,1.59599995613098,-0.457362273092133
"TSLA",2011-03-02,1.58800005912781,1.61866700649261,1.58200001716614,1.60133302211761,9949500,1.60133302211761,0.839607209909685
"TSLA",2011-03-03,1.63199996948242,1.65266704559326,1.60399997234344,1.62399995326996,9603000,1.62399995326996,-0.490197081008557
"TSLA",2011-03-04,1.63199996948242,1.66600000858307,1.58533298969269,1.66333305835724,23701500,1.66333305835724,1.91991969734864
"TSLA",2011-03-07,1.66199994087219,1.69333302974701,1.64666700363159,1.66266703605652,30504000,1.66266703605652,0.0401380991611883
"TSLA",2011-03-08,1.63999998569489,1.66400003433228,1.60000002384186,1.64400005340576,20998500,1.64400005340576,0.243906569863877
"TSLA",2011-03-09,1.64400005340576,1.66600000858307,1.61800003051758,1.64800000190735,13872000,1.64800000190735,0.243305862022358
"TSLA",2011-03-10,1.62933301925659,1.63266694545746,1.58200001716614,1.60066699981689,15255000,1.60066699981689,-1.75937141768456
"TSLA",2011-03-11,1.5900000333786,1.61666703224182,1.56866705417633,1.60466694831848,13962000,1.60466694831848,0.922447461130837
"TSLA",2011-03-14,1.58800005912781,1.60000002384186,1.54666697978973,1.54999995231628,17490000,1.54999995231628,-2.39295374034146
"TSLA",2011-03-15,1.48000001907349,1.53066694736481,1.45333302021027,1.52999997138977,19782000,1.52999997138977,3.37837511296691
"TSLA",2011-03-16,1.52400004863739,1.54999995231628,1.51266694068909,1.52133297920227,17545500,1.52133297920227,-0.175004550525065
"TSLA",2011-03-17,1.54933297634125,1.56200003623962,1.50933301448822,1.52066695690155,13839000,1.52066695690155,-1.85021682733379
"TSLA",2011-03-18,1.5460000038147,1.5460000038147,1.50066697597504,1.53066694736481,10318500,1.53066694736481,-0.991788901167943
"TSLA",2011-03-21,1.53666698932648,1.53666698932648,1.50266695022583,1.51533305644989,6175500,1.51533305644989,-1.3883250583744
"TSLA",2011-03-22,1.51533305644989,1.52400004863739,1.46666705608368,1.47933304309845,8743500,1.47933304309845,-2.37571622939322
"TSLA",2011-03-23,1.47399997711182,1.48466694355011,1.45133304595947,1.48066699504852,6342000,1.48066699504852,0.452307872471615
"TSLA",2011-03-24,1.47599995136261,1.49199998378754,1.46533298492432,1.48866701126099,6933000,1.48866701126099,0.858201918413515
"TSLA",2011-03-25,1.49533295631409,1.53333294391632,1.49333298206329,1.51666700839996,8520000,1.51666700839996,1.42670914834003
"TSLA",2011-03-28,1.51333296298981,1.56933295726776,1.50333297252655,1.54999995231628,15871500,1.54999995231628,2.42292940305986
"TSLA",2011-03-29,1.55333304405212,1.60000002384186,1.54733300209045,1.59466695785522,11331000,1.59466695785522,2.66098207086835
"TSLA",2011-03-30,1.60733294487,1.63266694545746,1.53400003910065,1.58066701889038,18349500,1.58066701889038,-1.65901694883577
"TSLA",2011-03-31,1.76999998092651,1.91400003433228,1.76666700839996,1.85000002384186,172767000,1.85000002384186,4.51977648460018
"TSLA",2011-04-01,1.83000004291534,1.87866699695587,1.77133297920227,1.77733302116394,42972000,1.77733302116394,-2.87797926318629
"TSLA",2011-04-04,1.78866696357727,1.79999995231628,1.682000041008,1.72200000286102,39139500,1.72200000286102,-3.72718689805261
"TSLA",2011-04-05,1.72666704654694,1.79999995231628,1.7126669883728,1.77999997138977,47713500,1.77999997138977,3.08877875149653
"TSLA",2011-04-06,1.79933297634125,1.80066704750061,1.72000002861023,1.76600003242493,19324500,1.76600003242493,-1.85251670227819
"TSLA",2011-04-07,1.78999996185303,1.86266696453094,1.76333296298981,1.81599998474121,42154500,1.81599998474121,1.4525152761047
"TSLA",2011-04-08,1.83866703510284,1.8400000333786,1.75733304023743,1.76600003242493,29196000,1.76600003242493,-3.95215671410854
"TSLA",2011-04-11,1.76466703414917,1.76866698265076,1.66799998283386,1.68466699123383,20541000,1.68466699123383,-4.53343556417237
"TSLA",2011-04-12,1.67200005054474,1.68066704273224,1.62000000476837,1.64333295822144,20361000,1.64333295822144,-1.71453896272093
"TSLA",2011-04-13,1.67533302307129,1.7126669883728,1.65400004386902,1.66199994087219,18172500,1.66199994087219,-0.795846677376056
"TSLA",2011-04-14,1.65799999237061,1.68533301353455,1.61333298683167,1.67599999904633,14751000,1.67599999904633,1.08564576348302
"TSLA",2011-04-15,1.71000003814697,1.74533295631409,1.69400000572205,1.70533299446106,14152500,1.70533299446106,-0.272926525251455
"TSLA",2011-04-18,1.67533302307129,1.70799994468689,1.62399995326996,1.6686669588089,15508500,1.6686669588089,-0.397894876456839
"TSLA",2011-04-19,1.68400001525879,1.68400001525879,1.64333295822144,1.67733299732208,8230500,1.67733299732208,-0.395903674364396
"TSLA",2011-04-20,1.71333301067352,1.73933303356171,1.68666696548462,1.71666705608368,12558000,1.71666705608368,0.194594126733461
"TSLA",2011-04-21,1.72333300113678,1.79866695404053,1.7059999704361,1.78266704082489,20791500,1.78266704082489,3.44298169007216
"TSLA",2011-04-25,1.77999997138977,1.78199994564056,1.73133301734924,1.75933301448822,12013500,1.75933301448822,-1.1610650131311
"TSLA",2011-04-26,1.77733302116394,1.81666696071625,1.75399994850159,1.79533302783966,2.1e+07,1.79533302783966,1.01275374177949
"TSLA",2011-04-27,1.79533302783966,1.82400000095367,1.77533304691315,1.80533301830292,14953500,1.80533301830292,0.55699919224958
"TSLA",2011-04-28,1.8046669960022,1.84599995613098,1.78133296966553,1.84399998188019,2.4e+07,1.84399998188019,2.1795148891803
"TSLA",2011-04-29,1.84599995613098,1.85800004005432,1.82799994945526,1.8400000333786,10890000,1.8400000333786,-0.32502290871965
"TSLA",2011-05-02,1.8400000333786,1.85333299636841,1.80400002002716,1.83000004291534,11769000,1.83000004291534,-0.543477732709325
