"date","stock","tesla_open","tesla_close","tesla_volume","tesla_stock_move","index","index_open","index_close","index_volume","index_move","tesla_index_diff"
2010-07-15,"TSLA",1.32933294773102,1.32599997520447,56097000,-0.250725187564124,"^GSPC",1094.4599609375,1096.47998046875,4552470000,0.184567695790322,-0.435292883354446
2010-07-16,"TSLA",1.37999999523163,1.37600004673004,39319500,-0.289851341696239,"^GSPC",1093.84997558594,1064.88000488281,5297350000,-2.64844095165855,2.35858960996231
2010-07-19,"TSLA",1.42466700077057,1.46066701412201,37297500,2.52690722337001,"^GSPC",1066.84997558594,1071.25,4089500000,0.412431411609295,2.11447581176072
2010-07-20,"TSLA",1.45666694641113,1.35333299636841,27379500,-7.09386248499109,"^GSPC",1064.53002929688,1083.47998046875,4713280000,1.78012368372468,-8.87398616871577
2010-07-21,"TSLA",1.3773330450058,1.34800004959106,18787500,-2.12969517583965,"^GSPC",1086.67004394531,1069.58996582031,4747180000,-1.57178144554241,-0.557913730297241
2010-07-22,"TSLA",1.36666703224182,1.39999997615814,14367000,2.43899524389952,"^GSPC",1072.14001464844,1093.67004394531,4826900000,2.00813597130174,0.430859272597786
2010-07-23,"TSLA",1.41266703605652,1.41933298110962,9804000,0.471869512274362,"^GSPC",1092.17004394531,1102.66003417969,4524570000,0.960472253613674,-0.488602741339312
2010-07-26,"TSLA",1.43333303928375,1.39666700363159,13833000,-2.55809603541149,"^GSPC",1102.89001464844,1115.01000976562,4009650000,1.09893053307323,-3.65702656848472
2010-07-27,"TSLA",1.39400005340576,1.37000000476837,9295500,-1.72166769855957,"^GSPC",1117.35998535156,1113.83996582031,4725690000,-0.3150300330598,-1.40663766549977
2010-07-28,"TSLA",1.37000000476837,1.38133299350739,7008000,0.827225452523247,"^GSPC",1112.83996582031,1106.13000488281,4002390000,-0.602958299808532,1.43018375233178
2010-07-29,"TSLA",1.38466703891754,1.35666704177856,9240000,-2.02214657762533,"^GSPC",1108.06994628906,1101.53002929688,4612420000,-0.59020795700576,-1.43193862061957
2010-07-30,"TSLA",1.34666705131531,1.32933294773102,6403500,-1.28718554206544,"^GSPC",1098.43994140625,1101.59997558594,4006450000,0.287683837829308,-1.57486937989474
2010-08-02,"TSLA",1.36666703224182,1.3946670293808,10771500,2.04877973042542,"^GSPC",1107.53002929688,1125.85998535156,4144180000,1.65503016350035,0.393749566925073
2010-08-03,"TSLA",1.39999997615814,1.46333301067352,18457500,4.52378825670972,"^GSPC",1125.33996582031,1120.4599609375,4071820000,-0.433647167170077,4.95743542387979
2010-08-04,"TSLA",1.46333301067352,1.41733300685883,13695000,-3.14350892648318,"^GSPC",1121.06005859375,1127.23999023438,4057850000,0.551257855745665,-3.69476678222884
2010-08-05,"TSLA",1.43599998950958,1.36333298683167,11943000,-5.06037626802034,"^GSPC",1125.78002929688,1125.81005859375,3685560000,0.00266742135173203,-5.06304368937207
2010-08-06,"TSLA",1.3400000333786,1.30599999427795,11128500,-2.53731628759151,"^GSPC",1122.06994628906,1121.64001464844,3857890000,-0.0383159393981525,-2.49900034819336
2010-08-09,"TSLA",1.3266669511795,1.30666697025299,12190500,-1.50753592744074,"^GSPC",1122.80004882812,1127.7900390625,3979360000,0.444423763570646,-1.95195969101138
2010-08-10,"TSLA",1.30999994277954,1.26866698265076,19219500,-3.15518793390818,"^GSPC",1122.92004394531,1121.06005859375,3979360000,-0.165638271539579,-2.9895496623686
2010-08-11,"TSLA",1.24600005149841,1.19333302974701,11964000,-4.22688760631009,"^GSPC",1116.89001464844,1089.46997070312,4511860000,-2.45503528419882,-1.77185232211127
2010-08-12,"TSLA",1.18666696548462,1.1733330488205,10365000,-1.12364437975891,"^GSPC",1081.47998046875,1083.60998535156,4521050000,0.196952779642697,-1.32059715940161
2010-08-13,"TSLA",1.21200001239777,1.22133302688599,9510000,0.770050692471215,"^GSPC",1082.21997070312,1079.25,3328890000,-0.274433182118732,1.04448387458995
2010-08-16,"TSLA",1.23000001907349,1.25199997425079,7287000,1.78861421432163,"^GSPC",1077.48999023438,1079.38000488281,3142450000,0.175409021482082,1.61320519283955
2010-08-17,"TSLA",1.26400005817413,1.27666699886322,6718500,1.00213133750836,"^GSPC",1081.16003417969,1092.5400390625,3968210000,1.05257358051039,-0.0504422430020288
2010-08-18,"TSLA",1.30599999427795,1.25133299827576,9019500,-4.18583432172378,"^GSPC",1092.07995605469,1094.16003417969,3724260000,0.190469398643174,-4.37630372036696
2010-08-19,"TSLA",1.23599994182587,1.25266695022583,8686500,1.3484635262476,"^GSPC",1092.43994140625,1075.63000488281,4290540000,-1.53875154928872,2.88721507553633
2010-08-20,"TSLA",1.24333298206329,1.27333295345306,4440000,2.41286701330692,"^GSPC",1075.63000488281,1071.68994140625,3761570000,-0.366302860526075,2.779169873833
2010-08-23,"TSLA",1.27266705036163,1.34200000762939,16321500,5.44784727852112,"^GSPC",1073.35998535156,1067.35998535156,3210950000,-0.558992330800816,6.00683960932193
2010-08-24,"TSLA",1.28333294391632,1.27999997138977,10096500,-0.259712223733549,"^GSPC",1063.19995117188,1051.86999511719,4436330000,-1.06564678094647,0.805934557212919
2010-08-25,"TSLA",1.27733302116394,1.3266669511795,7549500,3.86226060065444,"^GSPC",1048.97998046875,1055.32995605469,4360190000,0.605347642869212,3.25691295778523
2010-08-26,"TSLA",1.32599997520447,1.31666696071625,6507000,-0.703847259633702,"^GSPC",1056.28002929688,1047.21997070312,3646710000,-0.857732641199411,0.153885381565709
2010-08-27,"TSLA",1.31666696071625,1.31333303451538,5694000,-0.253209528326973,"^GSPC",1049.27001953125,1064.58996582031,4102460000,1.4600575642013,-1.71326709252828
2010-08-30,"TSLA",1.31333303451538,1.32466697692871,10992000,0.862990735439187,"^GSPC",1062.90002441406,1048.92004394531,2917990000,-1.31526767782856,2.17825841326774
2010-08-31,"TSLA",1.31066703796387,1.29866695404053,3016500,-0.915570741901168,"^GSPC",1046.88000488281,1049.32995605469,4038770000,0.234024067748743,-1.14959480964991
2010-09-01,"TSLA",1.30799996852875,1.36333298683167,7423500,4.2303531830476,"^GSPC",1049.71997070312,1080.2900390625,4396880000,2.91221175290192,1.31814143014568
2010-09-02,"TSLA",1.35800004005432,1.40400004386902,7306500,3.3873344961652,"^GSPC",1080.66003417969,1090.09997558594,3704210000,0.87353479426263,2.51379970190257
2010-09-03,"TSLA",1.39133298397064,1.40333294868469,6519000,0.86247971206751,"^GSPC",1093.60998535156,1104.51000976562,3534500000,0.996701251823196,-0.134221539755686
2010-09-07,"TSLA",1.37399995326996,1.36933302879333,3651000,-0.339659726007763,"^GSPC",1102.59997558594,1091.83996582031,3107380000,-0.975876111361872,0.636216385354109
2010-09-08,"TSLA",1.3773330450058,1.39333295822144,4326000,1.1616589955242,"^GSPC",1092.35998535156,1098.86999511719,3224640000,0.595958278674025,0.565700716850173
2010-09-09,"TSLA",1.39999997615814,1.38066697120667,5643000,-1.38092894862258,"^GSPC",1101.15002441406,1104.18005371094,3387770000,0.275169525468369,-1.65609847409095
2010-09-10,"TSLA",1.38333296775818,1.34466695785522,5799000,-2.79513398467008,"^GSPC",1104.56994628906,1109.55004882812,3061160000,0.450863483638475,-3.24599746830856
2010-09-13,"TSLA",1.39266705513,1.38133299350739,5412000,-0.813838568297402,"^GSPC",1113.38000488281,1121.90002441406,4521050000,0.765239136133648,-1.57907770443105
2010-09-14,"TSLA",1.36933302879333,1.40799999237061,9820500,2.82378083082857,"^GSPC",1121.16003417969,1121.09997558594,4521050000,-0.00535682613713061,2.8291376569657
2010-09-15,"TSLA",1.39866697788239,1.46533298492432,10269000,4.76639601106942,"^GSPC",1119.43005371094,1125.06994628906,3369840000,0.503818220658684,4.26257779041073
2010-09-16,"TSLA",1.47666704654694,1.39600002765656,40267500,-5.46277639763236,"^GSPC",1123.89001464844,1124.66003417969,3364080000,0.0685137799263097,-5.53129017755867
2010-09-17,"TSLA",1.4013329744339,1.3486670255661,17977500,-3.75827514435486,"^GSPC",1126.39001464844,1125.58996582031,4086140000,-0.0710276918048414,-3.68724745255002
2010-09-20,"TSLA",1.37800002098083,1.40400004386902,14212500,1.88679408507391,"^GSPC",1126.56994628906,1142.7099609375,3364080000,1.43266866843048,0.454125416643426
2010-09-21,"TSLA",1.39266705513,1.38466703891754,11940000,-0.574438533818593,"^GSPC",1142.81994628906,1139.78002929688,4175660000,-0.266001394363009,-0.308437139455584
2010-09-22,"TSLA",1.39133298397064,1.32466697692871,14443500,-4.7915206359643,"^GSPC",1139.48999023438,1134.28002929688,3911070000,-0.457218666434129,-4.33430196953017
2010-09-23,"TSLA",1.32599997520447,1.30400002002716,10021500,-1.65912183926812,"^GSPC",1131.09997558594,1124.82995605469,3847850000,-0.554329384367812,-1.1047924549003
2010-09-24,"TSLA",1.33000004291534,1.3400000333786,8683500,0.751878957938751,"^GSPC",1131.68994140625,1148.67004394531,4123950000,1.50042002829528,-0.748541070356529
2010-09-27,"TSLA",1.36000001430511,1.36866700649261,6279000,0.63727883061298,"^GSPC",1148.64001464844,1142.16003417969,3587860000,-0.56414371657889,1.20142254719187
2010-09-28,"TSLA",1.40266704559326,1.42666697502136,18217500,1.71102112247527,"^GSPC",1142.31005859375,1147.69995117188,4025840000,0.471841470498848,1.23917965197643
2010-09-29,"TSLA",1.41266703605652,1.46533298492432,29539500,3.72812188035587,"^GSPC",1146.75,1144.72998046875,3990280000,-0.176151692282538,3.90427357263841
2010-09-30,"TSLA",1.46666705608368,1.36066699028015,32937000,-7.22727529495147,"^GSPC",1145.96997070312,1141.19995117188,4284160000,-0.416242977843764,-6.81103231710771
2010-10-01,"TSLA",1.37933301925659,1.37333297729492,8965500,-0.434995891340564,"^GSPC",1143.48999023438,1146.23999023438,4298910000,0.240491829704285,-0.675487721044849
2010-10-04,"TSLA",1.36199998855591,1.39933300018311,9654000,2.7410434611516,"^GSPC",1144.9599609375,1137.03002929688,3604110000,-0.692594668038167,3.43363812918977
2010-10-05,"TSLA",1.4099999666214,1.40799999237061,4980000,-0.141842148804141,"^GSPC",1140.68005371094,1160.75,4068840000,1.75947201178539,-1.90131416058953
2010-10-06,"TSLA",1.40400004386902,1.3639999628067,4701000,-2.84900853365276,"^GSPC",1159.81005859375,1159.96997070312,4073160000,0.0137877843177952,-2.86279631797056
2010-10-07,"TSLA",1.37133300304413,1.36199998855591,2115000,-0.680579732822188,"^GSPC",1161.56994628906,1158.06005859375,3910550000,-0.30216757127074,-0.378412161551448
2010-10-08,"TSLA",1.36199998855591,1.36199998855591,4017000,0,"^GSPC",1158.35998535156,1165.15002441406,3871420000,0.586176935353928,-0.586176935353928
2010-10-11,"TSLA",1.36266696453094,1.34933304786682,2568000,-0.978516175352744,"^GSPC",1165.31994628906,1165.31994628906,2505900000,0,-0.978516175352744
2010-10-12,"TSLA",1.34666705131531,1.34933304786682,3660000,0.197969984407783,"^GSPC",1164.28002929688,1169.77001953125,4076170000,0.471535205983949,-0.273565221576165
2010-10-13,"TSLA",1.37600004673004,1.36933302879333,4773000,-0.484521635922193,"^GSPC",1171.31994628906,1178.09997558594,4969410000,0.578836663573882,-1.06335829949608
2010-10-14,"TSLA",1.39999997615814,1.38333296775818,4422000,-1.19050062027149,"^GSPC",1177.81994628906,1173.81005859375,4969410000,-0.340449973524934,-0.850050646746555
2010-10-15,"TSLA",1.39266705513,1.36933302879333,4270500,-1.67549208913337,"^GSPC",1177.46997070312,1176.18994140625,5724910000,-0.108710143674461,-1.56678194545891
2010-10-18,"TSLA",1.36800003051758,1.3486670255661,2442000,-1.41323132457552,"^GSPC",1176.82995605469,1184.7099609375,4450050000,0.669595878509938,-2.08282720308546
2010-10-19,"TSLA",1.34666705131531,1.33666694164276,3678000,-0.742582189322828,"^GSPC",1178.64001464844,1165.90002441406,5600120000,-1.08090596586228,0.338323776539451
2010-10-20,"TSLA",1.34399998188019,1.37666702270508,4687500,2.43058342747822,"^GSPC",1166.73999023438,1178.17004394531,5027880000,0.979657319249118,1.4509261082291
2010-10-21,"TSLA",1.37399995326996,1.38333296775818,6256500,0.679258719478755,"^GSPC",1179.81994628906,1180.26000976562,4625470000,0.0372992063701457,0.641959513108609
2010-10-22,"TSLA",1.37866699695587,1.38133299350739,2416500,0.193374945320389,"^GSPC",1180.52001953125,1183.07995605469,3177890000,0.216848209355567,-0.0234732640351771
2010-10-25,"TSLA",1.39600002765656,1.38999998569489,1777500,-0.42980242426944,"^GSPC",1184.73999023438,1185.61999511719,4221380000,0.0742783133908066,-0.504080737660246
2010-10-26,"TSLA",1.38666701316833,1.42400002479553,9913500,2.69228381959535,"^GSPC",1184.88000488281,1185.64001464844,4203680000,0.0641423403629945,2.62814147923236
2010-10-27,"TSLA",1.41666698455811,1.39999997615814,5347500,-1.17649444658741,"^GSPC",1183.83996582031,1182.44995117188,4335670000,-0.117415756231403,-1.059078690356
2010-10-28,"TSLA",1.42599999904633,1.41266703605652,3363000,-0.934990392617384,"^GSPC",1184.46997070312,1183.78002929688,4283460000,-0.0582489571973224,-0.876741435420061
2010-10-29,"TSLA",1.40933299064636,1.4559999704361,4209000,3.31128130111614,"^GSPC",1183.86999511719,1183.26000976562,3537880000,-0.0515246905554118,3.36280599167155
2010-11-01,"TSLA",1.4626669883728,1.42733299732208,6837000,-2.41572356056445,"^GSPC",1185.7099609375,1184.38000488281,4129180000,-0.112165377579855,-2.30355818298459
2010-11-02,"TSLA",1.4453330039978,1.41666698455811,4837500,-1.98335050541341,"^GSPC",1187.85998535156,1193.56994628906,3866200000,0.480693095812135,-2.46404360122555
2010-11-03,"TSLA",1.4186669588089,1.45133304595947,5589000,2.30259025543246,"^GSPC",1193.7900390625,1197.9599609375,4665480000,0.349301111464684,1.95328914396778
2010-11-04,"TSLA",1.50666701793671,1.6599999666214,28110000,10.1769632479692,"^GSPC",1198.33996582031,1221.06005859375,5695470000,1.89596386847406,8.28099937949516
2010-11-05,"TSLA",1.65799999237061,1.62933301925659,15165000,-1.72900924281825,"^GSPC",1221.19995117188,1225.84997558594,5637460000,0.380775024565002,-2.10978426738325
2010-11-08,"TSLA",1.63333296775818,1.66533303260803,7642500,1.95918808237704,"^GSPC",1223.23999023438,1223.25,3937230000,0.000818299410165793,1.95836978296688
2010-11-09,"TSLA",1.66666698455811,1.64199995994568,14346000,-1.48002119445397,"^GSPC",1223.58996582031,1213.40002441406,4848040000,-0.832790533666931,-0.647230660787034
2010-11-10,"TSLA",1.63199996948242,1.95733296871185,45907500,19.9346204235903,"^GSPC",1213.14001464844,1218.7099609375,4561300000,0.459134660616783,19.4754857629736
2010-11-11,"TSLA",1.90666699409485,1.86933302879333,29179500,-1.95807476696985,"^GSPC",1213.0400390625,1213.5400390625,3931120000,0.0412187548554808,-1.99929352182533
2010-11-12,"TSLA",1.88333296775818,1.98933303356171,40936500,5.62832317058118,"^GSPC",1209.06994628906,1199.2099609375,4213620000,-0.815501649166391,6.44382481974758
2010-11-15,"TSLA",2.01466703414917,2.05333304405212,39343500,1.91922581982801,"^GSPC",1200.43994140625,1197.75,3503370000,-0.224079632263725,2.14330545209174
2010-11-16,"TSLA",2.06666707992554,1.97800004482269,20214000,-4.29033955028881,"^GSPC",1194.7900390625,1178.33996582031,5116380000,-1.37681707282186,-2.91352247746695
2010-11-17,"TSLA",2.0133330821991,1.96599996089935,11250000,-2.35098313926493,"^GSPC",1178.32995605469,1178.58996582031,3904780000,0.0220659556594463,-2.37304909492437
2010-11-18,"TSLA",2.04466700553894,1.99266695976257,14341500,-2.54320364320942,"^GSPC",1183.75,1196.68994140625,4687260000,1.09313126979937,-3.63633491300878
2010-11-19,"TSLA",2.01066708564758,2.06599998474121,17257500,2.75196721966564,"^GSPC",1196.11999511719,1199.72998046875,3675390000,0.30180795959429,2.45015926007135
2010-11-22,"TSLA",2.10466694831848,2.22666692733765,22945500,5.79664060941503,"^GSPC",1198.06994628906,1197.83996582031,3689500000,-0.0191959133489951,5.81583652276402
2010-11-23,"TSLA",2.2193329334259,2.3046669960022,23667000,3.84503204954323,"^GSPC",1192.51000976562,1180.72998046875,4133070000,-0.987834835800686,4.83286688534392
2010-11-24,"TSLA",2.35133290290833,2.36466693878174,21375000,0.567084135849944,"^GSPC",1183.69995117188,1198.34997558594,3384250000,1.23764678705603,-0.670562651206085
2010-11-26,"TSLA",2.37333297729492,2.35466694831848,5259000,-0.786490102948622,"^GSPC",1194.16003417969,1189.40002441406,1613820000,-0.398607358258713,-0.387882744689909
2010-11-29,"TSLA",2.36066699028015,2.28866696357727,17184000,-3.04998659274412,"^GSPC",1189.07995605469,1187.76000976562,3673450000,-0.111005679840237,-2.93898091290389
2010-11-30,"TSLA",2.24933290481567,2.35533308982849,33339000,4.71251653260742,"^GSPC",1182.9599609375,1180.55004882812,4284700000,-0.203718823033126,4.91623535564055
2010-12-01,"TSLA",2.39133310317993,2.28999996185303,19488000,-4.23751677222024,"^GSPC",1186.59997558594,1206.06994628906,4548110000,1.64082008290206,-5.8783368551223
2010-12-02,"TSLA",2.26733303070068,2.15666699409485,30105000,-4.88089024009126,"^GSPC",1206.81005859375,1221.53002929688,4970800000,1.21974212911994,-6.1006323692112
2010-12-03,"TSLA",2.1340000629425,2.09933304786682,17401500,-1.62450862479743,"^GSPC",1219.93005371094,1224.7099609375,3735780000,0.391818138427066,-2.0163267632245
2010-12-06,"TSLA",2.08999991416931,2.02066707611084,19116000,-3.31736080888925,"^GSPC",1223.86999511719,1223.11999511719,3527370000,-0.0612810186533077,-3.25607979023594
2010-12-07,"TSLA",2.0326669216156,2.10400009155273,19669500,3.50933884831642,"^GSPC",1227.25,1223.75,6970630000,-0.28519046649012,3.79452931480654
2010-12-08,"TSLA",2.16533303260803,2.15799999237061,9900000,-0.338656461938997,"^GSPC",1225.02001953125,1228.28002929688,4607590000,0.266118897132182,-0.604775359071179
2010-12-09,"TSLA",2.16733288764954,2.13666701316833,6090000,-1.41491298618452,"^GSPC",1230.14001464844,1233,4522510000,0.232492668924347,-1.64740565510886
2010-12-10,"TSLA",2.13666701316833,2.10133290290833,6441000,-1.65370224008911,"^GSPC",1233.84997558594,1240.40002441406,4547310000,0.530862662214219,-2.18456490230333
2010-12-13,"TSLA",2.10933303833008,2.03666710853577,6156000,-3.44497186901504,"^GSPC",1242.52001953125,1240.4599609375,4361240000,-0.165796813038648,-3.2791750559764
2010-12-14,"TSLA",2.01933288574219,1.90199995040894,26485500,-5.810480092792,"^GSPC",1241.83996582031,1241.58996582031,4132350000,-0.0201314184501108,-5.79034867434189
2010-12-15,"TSLA",1.91133296489716,1.97333300113678,11143500,3.2438113807638,"^GSPC",1241.57995605469,1235.22998046875,4407340000,-0.511443145886112,3.75525452664991
2010-12-16,"TSLA",2,2.05399990081787,11851500,2.69999504089355,"^GSPC",1236.33996582031,1242.86999511719,4736820000,0.528174246356448,2.17182079453711
2010-12-17,"TSLA",2.08933305740356,2.09066700935364,12195000,0.0638458260805464,"^GSPC",1243.63000488281,1243.91003417969,4632470000,0.0225170907565379,0.0413287353240085
2010-12-20,"TSLA",2.10933303833008,2.11333298683167,7851000,0.189630960540665,"^GSPC",1245.76000976562,1247.07995605469,3548140000,0.105955102003221,0.083675858537444
2010-12-21,"TSLA",2.11999988555908,2.15066695213318,11665500,1.44655982214873,"^GSPC",1249.43005371094,1254.59997558594,3479670000,0.41378241700244,1.03277740514629
2010-12-22,"TSLA",2.15000009536743,2.17533302307129,12499500,1.17827565489145,"^GSPC",1254.93994140625,1258.83996582031,1285590000,0.310773789675723,0.867501865215728
2010-12-23,"TSLA",2.08400011062622,2.00600004196167,23289000,-3.74280539942546,"^GSPC",1257.53002929688,1256.77001953125,2515020000,-0.0604367090979088,-3.68236869032755
2010-12-27,"TSLA",1.86800003051758,1.70333302021027,139528500,-8.81515030070351,"^GSPC",1254.66003417969,1257.5400390625,1992470000,0.229544641923299,-9.04469494262681
2010-12-28,"TSLA",1.72333300113678,1.76066696643829,60844500,2.16638138287184,"^GSPC",1259.09997558594,1258.51000976562,2478450000,-0.0468561537409253,2.21323753661276
2010-12-29,"TSLA",1.80200004577637,1.8486670255661,49788000,2.58973244196717,"^GSPC",1258.78002929688,1259.78002929688,2214380000,0.0794419975473059,2.51029044441987
2010-12-30,"TSLA",1.84666705131531,1.76666700839996,30616500,-4.33213138547977,"^GSPC",1259.43994140625,1257.88000488281,1970720000,-0.123859540431577,-4.20827184504819
2010-12-31,"TSLA",1.77133297920227,1.77533304691315,21268500,0.225822460138348,"^GSPC",1256.76000976562,1257.64001464844,1799770000,0.0700217126559122,0.155800747482436
2011-01-03,"TSLA",1.78933298587799,1.77466702461243,19245000,-0.819632867739688,"^GSPC",1257.61999511719,1271.86999511719,4286670000,1.13309267150068,-1.95272553924036
2011-01-04,"TSLA",1.77733302116394,1.77799999713898,17811000,0.0375267868820572,"^GSPC",1272.94995117188,1270.19995117188,4796420000,-0.216033630974129,0.253560417856186
2011-01-05,"TSLA",1.76533305644989,1.78866696357727,21700500,1.32178497661541,"^GSPC",1268.78002929688,1276.56005859375,4764920000,0.613189766329037,0.708595210286377
2011-01-06,"TSLA",1.78866696357727,1.85866701602936,30918000,3.91353191384995,"^GSPC",1276.2900390625,1273.84997558594,4844100000,-0.191184088403201,4.10471600225315
2011-01-07,"TSLA",1.86666703224182,1.88266694545746,33718500,0.857138040115366,"^GSPC",1274.41003417969,1271.5,4963110000,-0.228343633653248,1.08548167376861
2011-01-10,"TSLA",1.87800002098083,1.89666700363159,20140500,0.993982025676843,"^GSPC",1270.83996582031,1269.75,4036450000,-0.0857673546337473,1.07974938031059
2011-01-11,"TSLA",1.90600001811981,1.79733300209045,25653000,-5.70131243422302,"^GSPC",1272.57995605469,1274.47998046875,4050750000,0.149304914400274,-5.8506173486233
2011-01-12,"TSLA",1.80066704750061,1.79733300209045,14466000,-0.185156129490126,"^GSPC",1275.65002441406,1285.9599609375,4226940000,0.808210428104927,-0.993366557595053
2011-01-13,"TSLA",1.79733300209045,1.74800002574921,10854000,-2.74478776519816,"^GSPC",1285.78002929688,1283.76000976562,4310840000,-0.157104596837971,-2.58768316836019
2011-01-14,"TSLA",1.74333298206329,1.71666705608368,17880000,-1.52959453265516,"^GSPC",1282.90002441406,1293.23999023438,4661590000,0.80598375738866,-2.33557829004382
2011-01-18,"TSLA",1.69866704940796,1.70933294296265,24325500,0.627897830737631,"^GSPC",1293.21997070312,1295.02001953125,5284990000,0.139191233425379,0.488706597312253
2011-01-19,"TSLA",1.68466699123383,1.60199999809265,35572500,-4.90702278677819,"^GSPC",1294.52001953125,1281.92004394531,4743710000,-0.973331844686341,-3.93369094209185
2011-01-20,"TSLA",1.60199999809265,1.50800001621246,34198500,-5.86766429413888,"^GSPC",1280.84997558594,1280.26000976562,4935320000,-0.0460604935439542,-5.82160380059492
2011-01-21,"TSLA",1.54133296012878,1.53600001335144,18255000,-0.345995765697385,"^GSPC",1283.63000488281,1283.34997558594,4935320000,-0.0218154215630512,-0.324180344134333
2011-01-24,"TSLA",1.56866705417633,1.63266694545746,24676500,4.07989006403483,"^GSPC",1283.2900390625,1290.83996582031,3902470000,0.588325828768067,3.49156423526676
2011-01-25,"TSLA",1.64333295822144,1.64533305168152,19072500,0.121709568963291,"^GSPC",1288.17004394531,1291.18005371094,4595380000,0.233665561450735,-0.111955992487444
2011-01-26,"TSLA",1.64733302593231,1.64999997615814,16198500,0.161895025708036,"^GSPC",1291.96997070312,1296.63000488281,4730980000,0.360692143421211,-0.198797117713176
2011-01-27,"TSLA",1.64933300018311,1.66133296489716,13435500,0.727564701168174,"^GSPC",1297.51000976562,1299.5400390625,4309190000,0.156455771562155,0.571108929606019
2011-01-28,"TSLA",1.65866696834564,1.60066699981689,15726000,-3.49678203253766,"^GSPC",1299.63000488281,1276.33996582031,5618630000,-1.79205150504355,-1.70473052749411
2011-01-31,"TSLA",1.60333299636841,1.60666704177856,12454500,0.207944663878804,"^GSPC",1276.5,1286.11999511719,4167160000,0.753622805890129,-0.545678142011325
2011-02-01,"TSLA",1.62066698074341,1.59399998188019,10617000,-1.64543358876775,"^GSPC",1289.14001464844,1307.58996582031,5164500000,1.43118287868106,-3.07661646744882
2011-02-02,"TSLA",1.61066699028015,1.59599995613098,8542500,-0.910618659082273,"^GSPC",1305.91003417969,1304.03002929688,4098260000,-0.143961286276005,-0.766657372806268
2011-02-03,"TSLA",1.58800005912781,1.57533299922943,7680000,-0.797673767426288,"^GSPC",1302.77001953125,1307.09997558594,4370990000,0.332365343826799,-1.13003911125309
2011-02-04,"TSLA",1.56266701221466,1.56400001049042,8160000,0.0853027718213408,"^GSPC",1307.01000976562,1310.86999511719,3925950000,0.295329440686891,-0.21002666886555
2011-02-07,"TSLA",1.55066704750061,1.53799998760223,13426500,-0.816878124726609,"^GSPC",1311.84997558594,1319.05004882812,3902270000,0.548848829986949,-1.36572695471356
2011-02-08,"TSLA",1.58533298969269,1.63266694545746,52573500,2.98574217987768,"^GSPC",1318.76000976562,1324.56994628906,3881530000,0.440560562984471,2.54518161689321
2011-02-09,"TSLA",1.60866701602936,1.54733300209045,39534000,-3.81272279022003,"^GSPC",1322.47998046875,1320.88000488281,3922240000,-0.120982972110504,-3.69173981810953
2011-02-10,"TSLA",1.55066704750061,1.54799997806549,12541500,-0.171994977220832,"^GSPC",1318.13000488281,1321.86999511719,4184610000,0.283734549742497,-0.455729526963329
2011-02-11,"TSLA",1.54999995231628,1.54999995231628,9517500,0,"^GSPC",1318.66003417969,1329.15002441406,4219300000,0.795503766131853,-0.795503766131853
2011-02-14,"TSLA",1.57599997520447,1.53866696357727,19246500,-2.36884595270084,"^GSPC",1328.72998046875,1332.31994628906,3567040000,0.270180237751995,-2.63902619045283
